0  14250
1  14355
2  14372
3  14365
4  14353
5  14351
6  14357
7  14365
8  14391
9  14402
10  14417
11  14413
12  14398
13  14394
14  14391
15  14389
16  14396
17  14411
18  14432
19  14448
20  14463
21  14455
22  14428
23  14412
24  14406
25  14410
26  14415
27  14431
28  14444
29  14432
30  14417
31  14414
32  14408
33  14395
34  14391
35  14389
36  14400
37  14424
38  14434
39  14433
40  14421
41  14416
42  14394
43  14373
44  14363
45  14352
46  14378
47  14386
48  14395
49  14379
50  14367
51  14356
52  14350
53  14356
54  14376
55  14383
56  14385
57  14385
58  14376
59  14369
60  14370
61  14365
62  14371
63  14387
64  14394
65  14390
66  14402
67  14415
68  14404
69  14403
70  14397
71  14389
72  14390
73  14388
74  14381
75  14387
76  14381
77  14379
78  14376
79  14378
80  14372
