0  1611
1  1616
2  1593
3  1579
4  1567
5  1577
6  1614
7  1637
8  1657
9  1668
10  1682
11  1654
12  1641
13  1614
14  1606
15  1635
16  1668
17  1669
18  1679
19  1667
20  1654
21  1613
22  1575
23  1556
24  1550
25  1562
26  1589
27  1590
28  1587
29  1567
30  1538
31  1515
32  1514
33  1513
34  1535
35  1582
36  1612
37  1621
38  1618
39  1607
40  1593
41  1571
42  1559
43  1573
44  1577
45  1594
46  1603
47  1606
48  1587
49  1557
50  1547
51  1523
52  1522
53  1542
54  1571
55  1593
56  1609
57  1615
58  1590
59  1560
60  1539
61  1540
62  1547
63  1564
64  1601
65  1619
66  1612
67  1581
68  1539
69  1505
70  1483
71  1469
72  1478
73  1507
74  1508
75  1518
76  1517
77  1504
78  1479
79  1468
80  1464
