0  16041
1  16053
2  16095
3  16159
4  16172
5  16122
6  16099
7  16095
8  16090
9  16104
10  16156
11  16240
12  16318
13  16359
14  16321
15  16286
16  16240
17  16199
18  16166
19  16185
20  16229
21  16291
22  16362
23  16373
24  16308
25  16261
26  16214
27  16185
28  16157
29  16178
30  16260
31  16352
32  16377
33  16378
34  16342
35  16307
36  16261
37  16210
38  16206
39  16242
40  16312
41  16384
42  16418
43  16387
44  16354
45  16340
46  16320
47  16298
48  16313
49  16375
50  16446
51  16499
52  16503
53  16456
54  16412
55  16381
56  16352
57  16353
58  16401
59  16489
60  16546
61  16564
62  16541
63  16474
64  16421
65  16390
66  16400
67  16411
68  16435
69  16470
70  16489
71  16490
72  16435
73  16373
74  16309
75  16279
76  16281
77  16275
78  16331
79  16411
80  16451
