0  34379
1  41601
2  42751
3  42869
4  42635
5  42269
6  42886
7  43047
8  43942
9  45092
10  45196
11  45075
12  44429
13  43739
14  43313
15  43198
16  43817
17  44908
18  45750
19  46493
20  46964
21  46539
22  45823
23  45163
24  44541
25  44399
26  44747
27  45436
28  46354
29  46990
30  46995
31  46507
32  45658
33  45152
34  45268
35  45578
36  45930
37  46914
38  47331
39  47291
40  47328
41  46525
42  45938
43  45733
44  45421
45  45655
46  45979
47  46215
48  46770
49  46403
50  45869
51  45067
52  44730
53  44710
54  44553
55  45176
56  45937
57  46190
58  46369
59  46093
60  45301
61  44782
62  44514
63  43992
64  44710
65  45102
66  45634
67  45939
68  46078
69  45629
70  44985
71  44711
72  45001
73  44771
74  45004
75  45071
76  45391
77  45754
78  45812
79  45105
80  44430
