0  56055
1  58604
2  58322
3  59443
4  60111
5  60653
6  61545
7  62469
8  61688
9  61386
10  59737
11  59439
12  60138
13  60339
14  60834
15  61324
16  62330
17  63462
18  63618
19  62609
20  60480
21  60553
22  60019
23  60095
24  60588
25  61082
26  62896
27  62778
28  61896
29  61383
30  60023
31  59687
32  59723
33  60830
34  61118
35  61501
36  61877
37  61580
38  60572
39  59720
40  59104
41  58474
42  58032
43  58317
44  59707
45  60557
46  61554
47  60834
48  59608
49  58611
50  57758
51  57490
52  57747
53  58319
54  59441
55  60552
56  59549
57  58882
58  57479
59  56649
60  56378
61  56929
62  57210
63  58324
64  58609
65  59545
66  60280
67  59439
68  58046
69  56374
70  56579
71  56363
72  57624
73  58108
74  58100
75  57926
76  57208
77  56662
78  54984
79  54524
80  55258
