0  3769
1  3772
2  3783
3  3822
4  3862
5  3858
6  3835
7  3815
8  3814
9  3823
10  3840
11  3865
12  3905
13  3948
14  3987
15  4031
16  4054
17  4065
18  4083
19  4092
20  4105
21  4117
22  4126
23  4134
24  4147
25  4143
26  4123
27  4126
28  4136
29  4153
30  4180
31  4200
32  4209
33  4229
34  4257
35  4269
36  4266
37  4271
38  4278
39  4290
40  4305
41  4301
42  4296
43  4299
44  4310
45  4301
46  4290
47  4278
48  4274
49  4262
50  4254
51  4246
52  4244
53  4257
54  4273
55  4290
56  4314
57  4321
58  4344
59  4374
60  4419
61  4444
62  4455
63  4479
64  4514
65  4525
66  4524
67  4518
68  4487
69  4459
70  4461
71  4468
72  4486
73  4489
74  4482
75  4447
76  4405
77  4393
78  4391
79  4400
80  4420
81  4434
82  4450
83  4436
84  4400
85  4340
86  4308
87  4298
88  4322
89  4326
90  4318
91  4304
92  4292
93  4258
94  4217
95  4180
96  4162
97  4162
98  4158
99  4143
100  4138
