0  42544
1  41106
2  44055
3  39503
4  43146
5  39125
6  43458
7  39891
8  42485
9  40616
10  42497
11  42349
12  40969
13  42414
14  41033
15  44096
16  40030
17  45668
18  41066
19  45972
20  41677
21  45592
22  41360
23  43007
24  42274
25  42977
26  42421
27  43342
28  44536
29  42257
30  45581
31  40380
32  44809
33  40428
34  45195
35  40896
36  43826
37  41791
38  43194
39  43241
40  42739
41  43502
42  41239
43  44310
44  40906
45  44054
46  40564
47  44753
48  40172
49  44471
50  40005
51  44100
52  40983
53  42924
54  42520
55  42656
56  43629
57  42276
58  45345
59  40837
60  44762
61  42558
62  46580
63  41107
64  46313
65  41143
66  45752
67  41360
68  43862
69  41771
70  44525
71  41708
72  43142
73  44186
74  43477
75  43837
76  41217
77  45039
78  40274
79  44575
80  39738
