0  9111
1  9324
2  9146
3  9271
4  9259
5  9125
6  9113
7  9203
8  9102
9  9098
10  9061
11  9077
12  9195
13  9280
14  9308
15  9381
16  9295
17  9355
18  9472
19  9466
20  9313
21  9323
22  9293
23  9313
24  9413
25  9379
26  9230
27  9278
28  9308
29  9300
30  9251
31  9377
32  9185
33  9305
34  9303
35  9255
36  9188
37  9190
38  9220
39  9121
40  9073
41  9186
42  9287
43  9159
44  9184
45  9149
46  9060
47  9022
48  8975
49  9025
50  9088
51  9269
52  9248
53  9081
54  9165
55  9166
56  9083
57  9078
58  9164
59  9361
60  9424
61  9496
62  9702
63  9508
64  9280
65  9261
66  9278
67  9222
68  9034
69  9043
70  8968
71  8932
72  9055
73  9042
74  8801
75  8803
76  8644
77  8683
78  8695
79  8723
80  8679
